season,team,bpi,bpi_off,bpi_def
2018,PUR,19.0,12.0,7.0
2018,QUIN,-5.8,-4.0,-1.7
2018,RAD,1.0,1.3,-0.3
2018,RGV,-5.2,-3.4,-1.8
2018,RICE,-7.4,-5.0,-2.5
2018,RICH,0.1,1.6,-1.5
2018,RID,2.7,-1.0,3.7
2018,RMU,-3.0,0.6,-3.7
2018,RUTG,3.3,1.6,1.7
2018,SAC,-6.9,-7.8,0.9
2018,SAM,-5.3,-1.9,-3.3
2018,SBU,8.8,3.6,5.1
2018,SCST,-8.7,-7.3,-1.4
2018,SCU,-6.1,-4.9,-1.2
2018,SDAK,7.4,5.8,1.5
2018,SDST,6.7,0.7,5.9
2018,SDSU,9.2,3.5,5.7
2018,SEA,-1.4,-1.6,0.2
2018,SELA,-2.1,-3.1,1.1
2018,SEMO,-5.2,-2.3,-2.9
2018,SFA,4.5,4.9,-0.5
2018,SFBK,-6.5,-0.8,-5.8
2018,SFPA,-0.9,1.0,-1.8
2018,SHSU,-2.1,-2.0,-0.2
2018,SHU,-6.5,-3.6,-2.9
2018,SIE,-6.2,-4.1,-2.1
2018,SIU,1.3,-2.2,3.5
2018,SIUE,-7.5,-3.6,-3.9
2018,SJSU,-7.0,-4.2,-2.8
2018,SJU,6.8,3.1,3.7
2018,SLU,2.3,1.4,0.9
2018,SMC,11.9,9.4,2.5
2018,SMU,7.6,3.2,4.4
2018,SOU,-7.6,-5.2,-2.3
2018,SPU,-1.5,-3.0,1.4
2018,STAN,6.2,3.9,2.3
2018,STBK,-1.3,-0.7,-0.7
2018,STET,-7.6,-6.7,-0.9
2018,SUU,-6.4,-1.9,-4.4
2018,SYR,10.2,5.7,4.5
2018,Southern California,9.4,1.2,8.3
2018,TA&M,11.5,6.2,5.3
2018,TCU,12.6,5.5,7.2
2018,TEM,6.7,5.3,1.4
2018,TENN,14.7,10.5,4.2
2018,TEX,10.6,4.9,5.7
2018,TLSA,4.4,2.0,2.4
2018,TNST,-2.4,-4.6,2.2
2018,TNTC,-1.6,1.1,-2.7
2018,TOL,3.7,-0.4,4.0
2018,TOW,2.9,5.3,-2.4
2018,TROY,1.0,2.0,-1.0
2018,TTU,15.4,9.4,5.9
2018,TULN,0.7,-0.2,0.9
2018,TXSO,-2.6,2.4,-5.0
2018,TXST,-1.9,1.4,-3.3
2018,UAB,5.3,4.3,1.0
2018,UALB,2.8,5.2,-2.3
2018,UAPB,-7.9,0.2,-8.1
2018,UCD,1.2,4.5,-3.3
2018,UCF,5.8,7.4,-1.6
2018,UCI,1.8,1.6,0.2
2018,UCLA,9.1,4.4,4.8
2018,UCR,-5.8,-0.9,-4.8
2018,UCSB,2.1,0.7,1.4
2018,UGA,7.0,4.0,3.0
2018,UIC,0.1,-1.0,1.1
2018,UIW,-8.1,-4.1,-4.0
2018,ULM,-1.8,-1.0,-0.8
2018,UMBC,1.4,3.8,-2.4
2018,UMES,-9.3,-5.5,-3.8
2018,UML,-5.3,-2.0,-3.3
2018,UNC,16.5,11.2,5.2
2018,UNCA,0.5,1.2,-0.7
2018,UNCG,6.7,2.5,4.3
2018,UNCO,3.5,1.7,1.8
2018,UNCW,-3.4,-2.5,-0.9
2018,UND,-5.0,-1.6,-3.3
2018,UNF,-6.6,-4.5,-2.0
2018,UNH,-2.7,-2.1,-0.6
2018,UNI,3.0,1.7,1.3
2018,UNLV,6.0,3.0,3.0
2018,UNM,5.0,2.3,2.7
2018,UNO,-4.4,-1.3,-3.2
2018,UNT,1.0,7.2,-6.2
2018,UPST,-8.3,-6.3,-2.0
2018,URI,10.7,8.9,1.7
2018,USA,-1.2,0.5,-1.8
2018,USD,2.6,1.6,1.0
2018,USF,-6.0,-0.6,-5.4
2018,USM,-3.0,-3.0,0.0
2018,USU,1.5,-1.2,2.7
2018,UTA,3.6,0.7,2.8
2018,UTAH,7.9,3.7,4.2
2018,UTC,-5.8,-2.5,-3.2
2018,UTEP,-3.6,0.7,-4.3
2018,UTM,-6.3,1.5,-7.7
2018,UTSA,-0.2,-0.8,0.5
2018,UVA,20.2,7.0,13.2
2018,UVM,8.0,2.0,6.0
2018,UVU,6.4,3.8,2.6
2018,VAL,1.7,1.4,0.2
2018,VAN,6.5,5.6,0.9
2018,VCU,3.5,1.7,1.7
2018,VILL,22.8,15.5,7.3
2018,VMI,-8.0,-4.1,-3.9
2018,W&M,1.4,0.8,0.7
2018,WAG,0.1,0.7,-0.6
2018,WAKE,6.3,2.3,4.0
2018,WASH,4.5,2.7,1.8
2018,WCU,-6.1,-3.2,-2.9
2018,WEB,1.6,2.6,-1.0
2018,WICH,14.4,6.0,8.3
2018,WIN,2.7,1.2,1.5
2018,WIS,8.0,3.0,5.0
2018,WIU,-4.9,-4.1,-0.8
2018,WKU,9.2,7.3,2.0
2018,WMU,-0.4,1.7,-2.1
2018,WOF,2.4,-1.2,3.6
2018,WRST,2.7,0.5,2.2
2018,WSU,-2.2,-5.3,3.1
2018,WVU,16.1,10.3,5.8
2018,WYO,1.7,-2.9,4.6
2018,XAV,15.1,6.5,8.5
2018,YALE,1.0,-1.7,2.7
2018,YSU,-7.5,-3.9,-3.5
2019,AAMU,-9.2,-7.5,-1.7
2019,ACU,2.4,2.7,-0.3
2019,AKR,3.6,-1.2,4.8
2019,ALA,7.4,3.5,4.0
2019,ALCN,-9.1,-0.6,-8.5
2019,ALST,-6.9,-3.3,-3.6
2019,AMCC,-6.3,-0.4,-5.8
2019,AMER,-0.4,-0.1,-0.3
2019,APP,-1.0,2.9,-3.9
2019,APSU,4.9,2.5,2.4
2019,ARIZ,5.5,6.0,-0.4
2019,ARK,7.9,4.3,3.6
2019,ARMY,-2.2,-0.5,-1.8
2019,ARST,-4.3,-4.3,-0.0
2019,ASU,8.1,5.4,2.7
2019,AUB,17.1,11.4,5.7
2019,BALL,3.4,1.9,1.5
2019,BAY,10.6,4.0,6.6
2019,BCU,-4.7,-1.7,-3.0
2019,BEL,10.3,6.7,3.6
2019,BGSU,3.1,0.5,2.6
2019,BING,-7.3,-1.9,-5.4
2019,BOIS,3.2,0.3,2.9
2019,BRAD,0.6,1.8,-1.3
2019,BRWN,2.6,0.6,2.1
2019,BRY,-7.0,-2.5,-4.5
2019,BUCK,3.0,1.3,1.7
2019,BUF,12.9,7.1,5.7
2019,BUT,7.5,3.5,4.0
2019,BYU,5.5,4.1,1.4
2019,CAL,-4.6,-2.5,-2.2
2019,CAM,0.9,-0.7,1.7
2019,CAN,-3.6,-3.8,0.2
2019,CARK,-6.4,-5.8,-0.6
2019,CBU,-1.5,2.2,-3.7
2019,CCSU,-6.8,-5.9,-1.0
2019,CCU,1.4,5.0,-3.6
2019,CHSO,0.6,0.7,-0.1
2019,CHST,-9.8,-4.8,-5.0
2019,CIN,12.7,8.5,4.2
2019,CIT,-3.1,-0.3,-2.8
2019,CLE,-6.1,-2.0,-4.1
2019,CLEM,11.7,7.0,4.6
2019,CLT,-6.7,-3.0,-3.6
2019,CMU,2.4,-0.5,2.9
2019,COFC,3.6,-1.9,5.5
2019,COLG,3.2,0.2,2.9
2019,COLO,6.5,4.4,2.2
2019,COLU,-1.1,-0.0,-1.0
2019,CONN,5.2,1.9,3.3
2019,COPP,-9.0,-5.9,-3.1
2019,COR,-3.1,-3.9,0.8
2019,CREI,9.4,7.5,1.9
2019,CSU,-0.8,1.9,-2.7
2019,CSUB,-3.0,1.1,-4.2
2019,CSUF,-0.5,3.1,-3.6
2019,CSUN,-5.0,-4.5,-0.4
2019,DART,-0.6,0.8,-1.5
2019,DAV,6.6,-0.1,6.6
2019,DAY,8.9,2.3,6.6
2019,DEL,-3.9,-1.5,-2.5
2019,DEN,-7.0,-1.2,-5.8
2019,DEP,4.5,5.4,-1.0
2019,DETM,-4.6,-3.7,-0.9
2019,DREX,-3.2,-4.1,0.9
2019,DRKE,3.0,2.5,0.6
2019,DSU,-9.7,-8.9,-0.8
2019,DUKE,21.3,10.9,10.4
2019,DUQ,1.2,3.3,-2.1
2019,ECU,-4.9,-2.2,-2.7
2019,EIU,-6.4,-1.6,-4.8
2019,EKU,-2.4,0.2,-2.6
2019,ELON,-6.5,-2.9,-3.6
2019,EMU,-0.5,-2.6,2.2
2019,ETSU,7.1,3.8,3.2
2019,EVAN,-3.5,-1.6,-1.9
2019,EWU,-2.9,-2.0,-0.9
2019,FAIR,-4.6,-1.2,-3.4
2019,FAMU,-7.3,-0.9,-6.4
2019,FAU,-1.1,-1.3,0.1
2019,FDU,-0.8,2.3,-3.1
2019,FGCU,-3.6,-0.1,-3.5
2019,FIU,-2.4,-3.6,1.2
2019,FLA,12.0,6.1,5.9
2019,FOR,-3.3,-2.1,-1.2
2019,FRES,7.4,3.0,4.4
2019,FSU,16.4,10.5,5.9
2019,FUR,8.1,3.7,4.4
2019,GASO,5.0,2.8,2.1
2019,GAST,4.5,-1.0,5.5
2019,GCU,4.3,1.9,2.4
2019,GMU,2.5,1.4,1.1
2019,GONZ,23.1,14.0,9.0
2019,GRAM,-4.2,-0.0,-4.2
2019,GTWN,5.5,1.1,4.4
2019,GWEB,2.8,0.9,2.0
2019,HALL,8.7,5.2,3.5
2019,HAMP,0.2,0.3,-0.1
2019,HARV,4.3,3.4,0.8
2019,HAW,-1.2,-1.2,0.0
2019,HCU,-4.6,-1.7,-2.9
2019,HOF,6.9,5.0,1.9
2019,HOU,16.5,9.9,6.7
2019,HOW,-6.1,-6.2,0.0
2019,HPU,-2.5,0.4,-2.9
2019,IDHO,-9.3,-4.6,-4.7
2019,IDST,-6.7,-4.6,-2.2
2019,ILL,5.5,1.7,3.8
2019,ILST,-1.6,-0.9,-0.7
2019,INST,-2.5,-2.4,-0.1
2019,IONA,-0.1,2.5,-2.6
2019,IOWA,11.5,5.7,5.8
2019,ISU,15.9,7.7,8.1
2019,IUIN,-0.9,-0.3,-0.6
2019,JAX,-3.7,-0.4,-3.3
2019,JKST,-7.2,-1.5,-5.7
2019,JMU,-5.4,-2.1,-3.3
2019,JOES,0.3,3.1,-2.8
2019,JXST,4.1,0.6,3.4
2019,KENN,-9.0,-9.5,0.5
2019,KENT,1.3,-0.2,1.6
2019,KSU,13.4,6.8,6.6
2019,L-MD,-4.3,0.6,-4.8
2019,LAF,-5.4,-3.6,-1.8
2019,LAM,-0.8,-1.7,0.9
2019,LAS,-2.1,-1.2,-0.9
2019,LBSU,-1.5,-0.9,-0.6
2019,LEH,1.2,0.1,1.1
2019,LIB,8.7,2.3,6.4
2019,LIP,10.0,0.1,9.9
2019,LIU,-2.8,-2.3,-0.5
2019,LMU,3.1,-0.7,3.8
2019,LONG,-5.6,-3.9,-1.7
2019,LOU,14.3,9.9,4.4
2019,LSU,12.9,8.7,4.2
2019,LUC,4.1,4.3,-0.3
2019,M-OH,1.3,2.0,-0.7
2019,MAN,-6.7,-4.3,-2.4
2019,MARQ,11.8,5.8,6.0
2019,MASS,-1.0,-3.3,2.3
2019,MCN,-8.1,-3.2,-5.0
2019,MEM,7.7,3.1,4.6
2019,MER,-0.4,0.7,-1.0
2019,MIA,7.1,3.4,3.6
2019,MICH,18.3,9.4,8.8
2019,MILW,-6.0,-0.0,-5.9
2019,MINN,8.9,4.9,4.1
2019,MISS,9.0,3.1,5.9
2019,MIZ,6.3,8.6,-2.3
2019,MONM,-5.2,-0.1,-5.1
2019,MONT,3.5,2.9,0.7
2019,MORE,-3.6,-1.7,-1.9
2019,MORG,-8.6,-6.1,-2.5
2019,MOST,0.6,3.2,-2.7
2019,MRSH,1.0,-2.7,3.8
2019,MRST,-3.5,-2.9,-0.7
2019,MSM,-6.9,0.0,-7.0
2019,MSST,14.3,5.0,9.4
2019,MSU,19.8,10.7,9.1
2019,MTST,-3.9,-4.3,0.5
2019,MTSU,-4.7,-2.7,-2.0
2019,MUR,10.2,5.7,4.5
2019,MVSU,-9.5,-2.9,-6.6
2019,NAU,-6.4,-1.0,-5.4
2019,NAVY,-5.4,-2.9,-2.5
2019,NCAT,-5.7,-0.2,-5.4
2019,NCCU,-4.2,-1.5,-2.7
2019,NCSU,12.5,8.5,4.0
2019,NDSU,-0.6,0.7,-1.3
2019,NEB,10.5,3.8,6.7
2019,NEV,14.2,6.9,7.3
2019,NIA,-6.0,-4.3,-1.7
2019,NICH,-6.4,-3.4,-3.0
2019,NIU,2.2,2.7,-0.5
2019,NJIT,0.1,4.4,-4.3
2019,NKU,5.7,1.2,4.5
2019,NMSU,8.8,6.4,2.4
2019,NORF,-2.6,-1.2,-1.4
2019,NWST,-8.8,-6.1,-2.7
2019,OAK,-0.2,0.3,-0.5
2019,ODU,4.7,0.2,4.5
2019,OHIO,-1.2,-2.4,1.2
2019,OKST,4.8,2.8,2.0
2019,OMA,1.0,-1.9,3.0
2019,ORE,11.8,5.2,6.7
2019,ORST,5.8,3.1,2.7
2019,ORU,-6.2,-5.0,-1.2
2019,OSU,10.5,8.9,1.6
2019,PAC,-2.5,-2.2,-0.2
2019,PENN,4.0,3.3,0.7
2019,PEPP,2.0,2.3,-0.3
2019,PFW,1.4,0.6,0.8
2019,PITT,5.3,0.6,4.7
2019,PORT,-7.6,-5.7,-1.9
2019,PRES,0.6,2.1,-1.5
2019,PRIN,0.5,2.3,-1.8
2019,PROV,6.9,2.5,4.4
2019,PRST,-3.2,-3.0,-0.2
2019,PSU,9.8,3.5,6.3
2019,PUR,17.8,6.3,11.5
2019,QUIN,-1.9,2.0,-3.8
2019,RAD,2.9,0.4,2.5
2019,RGV,-2.0,-4.2,2.2
2019,RICE,-5.0,-4.8,-0.2
2019,RICH,0.4,-0.3,0.7
2019,RID,-0.2,1.7,-1.8
2019,RMU,-3.0,0.6,-3.6
2019,RUTG,6.0,1.7,4.3
2019,SAC,-3.4,-2.4,-1.0
2019,SAM,1.4,1.5,-0.1
2019,SBU,4.5,3.1,1.4
2019,SCST,-8.2,-8.5,0.2
2019,SCU,-1.2,-0.2,-1.1
2019,SDAK,-2.3,-3.8,1.5
2019,SDST,6.4,4.8,1.6
2019,SDSU,4.9,1.2,3.6
2019,SEA,-1.1,-0.4,-0.7
2019,SELA,-4.0,-2.8,-1.2
2019,SEMO,-6.6,-1.5,-5.2
2019,SFA,-6.6,-4.9,-1.7
2019,SFBK,-3.9,-1.2,-2.6
2019,SFPA,-1.9,0.3,-2.3
2019,SHSU,-0.3,-1.9,1.7
2019,SHU,-2.6,-0.6,-2.0
2019,SIE,-3.6,-2.5,-1.1
2019,SIU,2.6,3.5,-1.0
2019,SIUE,-8.5,-3.4,-5.1
2019,SJSU,-9.3,-6.1,-3.2
2019,SJU,6.7,3.5,3.2
2019,SLU,5.2,4.7,0.5
2019,SMC,10.9,3.0,7.9
2019,SMU,5.0,3.9,1.2
2019,SOU,-8.3,-4.1,-4.1
2019,SPU,-6.3,-5.0,-1.3
2019,STAN,3.6,-1.1,4.6
2019,STBK,2.3,1.2,1.0
2019,STET,-8.4,-2.6,-5.8
2019,SUU,-4.6,-3.1,-1.5
2019,SYR,11.6,4.4,7.2
2019,Southern California,6.3,1.1,5.1
2019,TA&M,5.0,5.1,-0.1
2019,TCU,10.4,7.3,3.1
2019,TEM,7.1,5.0,2.2
2019,TENN,17.4,11.8,5.6
2019,TEX,12.6,7.0,5.6
2019,TLSA,3.4,0.8,2.6
2019,TNST,-5.3,-4.0,-1.3
2019,TNTC,-7.4,-6.4,-1.0
2019,TOL,7.9,5.3,2.6
2019,TOW,-4.6,-1.5,-3.1
2019,TROY,-2.6,-1.1,-1.6
2019,TTU,18.8,6.2,12.6
2019,TULN,-5.3,-3.4,-1.9
2019,TXSO,-0.4,-2.0,1.6
2019,TXST,3.9,2.4,1.6
2019,UAB,0.6,1.2,-0.6
2019,UALB,-4.3,-4.5,0.2
2019,UAPB,-6.7,-2.6,-4.1
2019,UCD,-3.8,-3.2,-0.6
2019,UCF,11.6,3.7,7.8
2019,UCI,6.2,4.0,2.3
2019,UCLA,4.8,4.7,0.1
2019,UCR,-6.4,-7.1,0.7
2019,UCSB,2.8,5.7,-2.8
2019,UGA,3.3,0.4,2.9
2019,UIC,-1.6,-0.5,-1.0
2019,UIW,-9.5,-6.1,-3.4
2019,ULM,2.6,2.4,0.1
2019,UMBC,-1.1,0.2,-1.2
2019,UMES,-9.7,-9.4,-0.3
2019,UML,-3.2,0.0,-3.2
2019,UNA,-6.7,-4.1,-2.6
2019,UNC,18.9,10.7,8.2
2019,UNCA,-9.6,-3.3,-6.4
2019,UNCG,6.5,3.8,2.7
2019,UNCO,1.4,-2.0,3.4
2019,UNCW,-4.1,2.6,-6.7
2019,UND,-3.5,-2.5,-1.0
2019,UNF,-1.5,-1.8,0.3
2019,UNH,-8.7,-4.1,-4.6
2019,UNI,-0.8,2.4,-3.1
2019,UNLV,2.5,-0.1,2.6
2019,UNM,-0.2,2.4,-2.5
2019,UNO,-5.0,2.0,-7.0
2019,UNT,2.4,1.3,1.1
2019,UPST,-8.0,-3.9,-4.1
2019,URI,3.1,-0.9,4.0
2019,USA,-1.5,1.3,-2.9
2019,USD,6.0,1.7,4.3
2019,USF,4.7,3.3,1.4
2019,USM,3.1,2.8,0.2
2019,USU,9.5,4.2,5.3
2019,UTA,-0.2,2.6,-2.9
2019,UTAH,3.4,2.2,1.1
2019,UTC,-3.8,1.6,-5.3
2019,UTEP,-6.4,-4.9,-1.5
2019,UTM,-6.0,-2.6,-3.5
2019,UTSA,-1.1,1.6,-2.7
2019,UVA,23.2,12.2,11.0
2019,UVM,8.9,4.5,4.4
2019,UVU,3.0,-2.7,5.8
2019,VAL,-1.5,2.8,-4.4
2019,VAN,2.2,1.5,0.7
2019,VCU,10.5,4.5,6.0
2019,VILL,12.7,2.8,9.9
2019,VMI,-6.2,-4.6,-1.7
2019,W&M,-2.2,-1.3,-0.9
2019,WAG,-5.7,-4.5,-1.3
2019,WAKE,0.9,1.6,-0.7
2019,WASH,9.0,5.8,3.2
2019,WCU,-5.4,-5.6,0.2
2019,WEB,-0.9,-0.7,-0.2
2019,WICH,6.6,3.7,2.9
2019,WIN,1.0,0.2,0.9
2019,WIS,14.5,9.0,5.5
2019,WIU,-5.6,-1.9,-3.7
2019,WKU,3.9,-2.1,5.9
2019,WMU,-4.0,-3.8,-0.2
2019,WOF,14.6,5.9,8.7
2019,WRST,3.4,4.4,-1.0
2019,WSU,-2.8,-3.3,0.6
2019,WVU,5.7,2.0,3.7
2019,WYO,-7.6,-2.8,-4.8
2019,XAV,7.5,4.2,3.3
2019,YALE,6.9,4.8,2.1
2019,YSU,-5.3,1.2,-6.6
2021,AAMU,-8.3,-4.7,-3.7
2021,ACU,6.4,4.7,1.7
2021,AKR,3.5,1.1,2.5
2021,ALA,14.4,5.8,8.6
2021,ALCN,-7.9,-3.1,-4.8
2021,ALST,-9.4,-4.8,-4.6
2021,AMCC,-8.6,-4.8,-3.8
2021,AMER,-3.5,-2.3,-1.2
2021,APP,0.0,0.4,-0.4
2021,APSU,-1.1,-0.9,-0.1
2021,ARIZ,10.3,5.8,4.5
2021,ARK,13.5,6.4,7.1
2021,ARMY,-0.2,-0.4,0.2
2021,ARST,-3.4,-3.5,0.1
2021,ASU,5.0,4.4,0.6
2021,AUB,8.1,5.2,2.9
2021,BALL,0.4,-0.6,1.0
2021,BAY,20.7,13.9,6.8
2021,BEL,6.2,1.2,5.0
2021,BELL,1.0,-0.4,1.4
2021,BGSU,1.9,1.2,0.7
2021,BING,-6.3,-3.4,-3.0
2021,BOIS,8.8,4.7,4.1
2021,BRAD,1.7,0.3,1.4
2021,BRY,1.3,0.3,0.9
2021,BUCK,-3.1,1.1,-4.2
2021,BUF,5.9,4.0,1.9
2021,BUT,3.6,2.5,1.2
2021,BYU,11.1,7.7,3.4
2021,CAL,1.8,0.5,1.4
2021,CAM,-1.6,-2.0,0.4
2021,CAN,-0.6,2.3,-2.9
2021,CARK,-6.7,-3.7,-2.9
2021,CBU,-1.8,-2.0,0.2
2021,CCSU,-7.7,-6.0,-1.7
2021,CCU,3.4,1.7,1.7
2021,CHSO,-7.9,-3.2,-4.7
2021,CHST,-10.0,-10.1,0.1
2021,CIN,3.4,3.6,-0.2
2021,CIT,-1.8,-2.8,1.0
2021,CLE,-0.6,1.9,-2.5
2021,CLEM,9.9,6.4,3.5
2021,CLT,-3.1,1.3,-4.4
2021,CMU,-5.8,-0.7,-5.0
2021,COFC,-1.9,1.9,-3.8
2021,COLG,9.2,1.9,7.3
2021,COLO,13.1,7.4,5.7
2021,CONN,12.5,6.4,6.1
2021,COPP,-6.1,-3.7,-2.4
2021,CREI,13.1,8.0,5.0
2021,CSU,6.7,1.7,4.9
2021,CSUB,3.3,3.6,-0.3
2021,CSUF,-3.9,-1.2,-2.8
2021,CSUN,-5.1,-0.3,-4.8
2021,DAV,9.0,5.5,3.5
2021,DAY,6.4,3.6,2.8
2021,DEL,-3.8,-3.3,-0.4
2021,DEN,-8.7,-4.4,-4.3
2021,DEP,2.4,0.2,2.3
2021,DETM,0.9,1.2,-0.3
2021,DREX,1.5,0.3,1.1
2021,DRKE,8.2,0.8,7.4
2021,DSU,-9.8,-5.3,-4.4
2021,DUKE,11.2,8.2,3.0
2021,DUQ,5.0,1.7,3.3
2021,ECU,0.1,-0.6,0.7
2021,EIU,-5.0,-5.4,0.4
2021,EKU,1.5,-0.2,1.7
2021,ELON,-0.6,-1.5,0.9
2021,EMU,-6.8,-4.5,-2.3
2021,ETSU,1.7,1.0,0.7
2021,EVAN,-4.0,-2.3,-1.7
2021,EWU,5.1,1.1,4.0
2021,FAIR,-5.1,-5.3,0.2
2021,FAMU,-5.3,-0.8,-4.4
2021,FAU,1.6,2.0,-0.5
2021,FDU,-4.1,-0.7,-3.4
2021,FGCU,-3.9,1.7,-5.7
2021,FIU,-6.3,-1.7,-4.6
2021,FLA,10.9,6.8,4.2
2021,FOR,-7.4,-5.4,-2.0
2021,FRES,-1.7,-2.7,1.0
2021,FSU,12.7,7.0,5.7
2021,FUR,5.8,-0.7,6.5
2021,GASO,-2.9,2.4,-5.3
2021,GAST,4.3,5.8,-1.6
2021,GCU,7.2,3.6,3.5
2021,GMU,1.4,0.6,0.7
2021,GONZ,21.3,15.0,6.3
2021,GRAM,-6.4,-6.4,0.1
2021,GTWN,7.5,5.2,2.3
2021,GWEB,-0.2,-0.8,0.6
2021,HALL,9.5,5.2,4.3
2021,HAMP,-7.3,-5.4,-1.9
2021,HAW,-0.9,2.3,-3.3
2021,HCU,-7.8,-3.4,-4.4
2021,HOF,0.2,3.3,-3.1
2021,HOU,18.3,9.9,8.4
2021,HOW,-7.9,-1.2,-6.7
2021,HPU,-5.2,1.0,-6.2
2021,IDHO,-9.6,-6.9,-2.8
2021,IDST,-3.1,-3.0,-0.1
2021,ILL,17.6,9.7,8.0
2021,ILST,-3.8,-5.7,2.0
2021,INST,0.9,2.4,-1.5
2021,IONA,2.6,3.2,-0.6
2021,IOWA,17.0,14.3,2.7
2021,ISU,0.6,1.5,-0.9
2021,IUIN,-5.2,-5.8,0.6
2021,JAX,-5.6,0.2,-5.8
2021,JKST,-3.4,0.4,-3.9
2021,JMU,1.4,2.0,-0.7
2021,JOES,-3.5,-1.8,-1.8
2021,JXST,0.9,0.5,0.4
2021,KENN,-7.6,-3.0,-4.6
2021,KENT,3.5,2.2,1.2
2021,KSU,-0.5,-2.2,1.7
2021,L-MD,-0.5,-2.5,2.0
2021,LAF,-2.8,-2.3,-0.6
2021,LAM,-5.7,-3.0,-2.6
2021,LAS,-2.1,-1.8,-0.3
2021,LBSU,-4.2,-4.9,0.7
2021,LEH,-7.4,-2.0,-5.4
2021,LIB,7.2,3.7,3.4
2021,LIP,-3.2,0.8,-4.0
2021,LIU,-3.4,-0.3,-3.1
2021,LMU,5.3,4.8,0.5
2021,LONG,-4.4,-0.9,-3.5
2021,LOU,8.5,3.2,5.3
2021,LSU,12.6,11.2,1.4
2021,LUC,13.2,5.6,7.7
2021,M-OH,-0.7,-0.8,0.1
2021,MAN,-4.6,-3.2,-1.4
2021,MARQ,7.1,3.1,4.0
2021,MASS,4.4,3.7,0.7
2021,MCN,-4.5,-1.4,-3.1
2021,MEM,11.0,6.4,4.6
2021,MER,2.6,3.1,-0.5
2021,MIA,3.0,1.9,1.1
2021,MICH,17.4,9.7,7.7
2021,MILW,-2.8,-2.2,-0.6
2021,MINN,7.3,4.8,2.4
2021,MISS,9.6,3.2,6.4
2021,MIZ,9.5,2.3,7.3
2021,MONM,-0.4,-0.2,-0.2
2021,MONT,-0.8,-1.8,1.0
2021,MORE,1.0,0.9,0.2
2021,MORG,-2.2,-3.6,1.3
2021,MOST,3.9,0.7,3.2
2021,MRMK,-3.7,-0.5,-3.1
2021,MRSH,6.6,6.5,0.1
2021,MRST,-3.1,0.7,-3.8
2021,MSM,-1.2,0.2,-1.4
2021,MSST,8.5,1.7,6.7
2021,MSU,7.5,5.3,2.3
2021,MTST,-2.1,-4.4,2.3
2021,MTSU,-5.7,-3.8,-1.9
2021,MUR,3.5,-1.5,5.0
2021,MVSU,-10.0,-6.6,-3.4
2021,NAU,-7.5,-6.8,-0.7
2021,NAVY,1.4,3.4,-1.9
2021,NCAT,-4.6,-3.4,-1.2
2021,NCCU,-7.2,-1.7,-5.5
2021,NCSU,9.6,5.1,4.5
2021,NDSU,1.0,1.2,-0.2
2021,NEB,3.9,3.1,0.8
2021,NEV,4.7,-0.3,5.0
2021,NIA,-1.7,-6.1,4.4
2021,NICH,0.6,-0.9,1.5
2021,NIU,-8.6,-4.9,-3.8
2021,NJIT,-3.4,-1.6,-1.8
2021,NKU,-2.4,0.8,-3.2
2021,NMSU,2.9,0.4,2.5
2021,NORF,-1.9,-2.0,0.1
2021,NWST,-5.9,-5.1,-0.8
2021,OAK,-4.4,-1.0,-3.4
2021,ODU,0.9,-0.4,1.3
2021,OHIO,5.9,4.3,1.6
2021,OKST,10.8,1.6,9.2
2021,OMA,-6.9,-1.6,-5.3
2021,ORE,11.3,5.2,6.2
2021,ORST,8.3,6.0,2.3
2021,ORU,2.6,1.6,0.9
2021,OSU,14.2,10.6,3.6
2021,PAC,1.2,0.6,0.6
2021,PEPP,5.3,0.1,5.1
2021,PFW,-5.2,0.3,-5.5
2021,PITT,6.2,2.0,4.2
2021,PORT,-8.6,-8.6,-0.0
2021,PRES,-7.4,-6.4,-0.9
2021,PROV,7.9,3.9,4.0
2021,PRST,-3.8,-0.6,-3.2
2021,PSU,9.7,6.3,3.4
2021,PUR,11.7,5.1,6.6
2021,QUIN,-3.9,-3.8,-0.0
2021,RAD,-3.4,-0.4,-3.0
2021,RGV,-4.3,-2.8,-1.5
2021,RICE,-2.4,-0.4,-2.0
2021,RICH,8.9,4.0,4.8
2021,RID,-5.4,-0.3,-5.2
2021,RMU,-6.6,-0.6,-6.0
2021,RUTG,10.2,3.9,6.3
2021,SAC,-2.1,2.0,-4.0
2021,SAM,-4.4,-7.2,2.9
2021,SBU,11.4,8.1,3.3
2021,SCST,-9.9,-5.7,-4.3
2021,SCU,1.3,2.0,-0.7
2021,SDAK,0.0,0.8,-0.8
2021,SDST,5.2,2.6,2.6
2021,SDSU,12.2,5.3,6.9
2021,SEA,-2.5,-0.9,-1.7
2021,SELA,-7.4,-5.4,-2.0
2021,SEMO,-5.3,-2.9,-2.4
2021,SFA,1.7,1.7,0.0
2021,SFBK,-4.3,-3.8,-0.5
2021,SFPA,-4.7,-2.6,-2.1
2021,SHSU,1.4,-2.4,3.8
2021,SHU,-5.5,-2.2,-3.3
2021,SIE,1.8,-0.1,1.8
2021,SIU,-3.3,-1.2,-2.1
2021,SIUE,-7.5,-3.1,-4.4
2021,SJSU,-9.3,-4.9,-4.4
2021,SJU,8.3,4.2,4.1
2021,SLU,9.7,6.0,3.8
2021,SMC,6.1,7.1,-1.1
2021,SMU,9.4,5.4,4.0
